transaction_id,amount,account_age_days,num_prev_transactions,device_trust_score,location_mismatch,high_risk_merchant,multiple_failed_attempts,is_night_transaction,is_fraud
TXN00471,8670.32,1547,70,0.84,1,0,0,0,1
TXN00472,2361.86,162,136,0.85,0,0,0,0,0
TXN00473,2657.42,1511,491,0.75,0,0,0,0,0
TXN00474,1354.76,1983,446,0.42,0,0,0,1,0
TXN00475,1717.93,181,98,0.84,0,0,0,1,0
TXN00476,3244.58,725,150,0.59,1,0,0,0,0
TXN00477,3975.38,469,437,0.37,0,0,0,0,0
TXN00478,6575.49,1810,174,0.49,1,0,0,0,0
TXN00479,2810.78,21,166,0.16,0,0,0,0,1
TXN00480,4421.41,1299,342,0.95,0,0,0,0,0
TXN00481,3781.85,260,409,0.66,0,0,0,0,0
TXN00482,4773.36,1357,256,0.76,0,0,0,1,0
TXN00483,1942.95,466,397,0.71,0,1,1,0,1
TXN00484,2141.69,1140,223,0.7,0,0,0,0,0
TXN00485,1943.59,1437,498,0.12,0,0,0,1,0
TXN00486,7442.32,537,367,0.57,0,0,0,1,0
TXN00487,8510.74,952,329,0.84,0,0,0,0,0
TXN00488,2066.17,1869,64,0.14,1,0,0,0,1
TXN00489,2101.14,766,68,0.96,1,0,0,0,0
TXN00490,5249.17,959,66,0.48,0,0,0,0,1
TXN00491,9138.13,1947,432,0.36,1,0,0,0,1
TXN00492,10452.72,1980,49,0.58,0,0,0,1,0
TXN00493,1988.26,1747,313,0.82,0,1,0,0,0
TXN00494,2429.16,1841,308,0.53,1,0,0,1,0
TXN00495,4127.25,1857,90,0.68,0,0,0,0,0
TXN00496,4273.62,934,114,0.55,1,0,0,0,1
TXN00497,2897.01,851,373,0.67,0,0,0,0,0
TXN00498,1667.8,1972,56,0.22,0,0,0,1,0
TXN00499,3248.53,1281,341,0.13,0,0,0,0,0
TXN00500,10445.42,1192,17,0.22,0,1,0,0,0
TXN00501,2167.52,1873,271,0.36,0,1,0,0,0
TXN00502,3945.18,533,129,0.33,0,0,0,0,1
TXN00503,15040.58,1622,494,0.65,0,0,0,0,0
TXN00504,2141.93,15,268,0.51,1,0,0,0,0
TXN00505,5422.15,50,428,0.13,1,0,0,0,1
TXN00506,10736.42,999,79,0.13,0,0,0,0,1
TXN00507,5102.8,304,455,0.18,0,0,0,0,0
TXN00508,7093.67,1511,298,0.42,0,0,0,1,0
TXN00509,5932.3,416,455,0.11,0,0,0,0,0
TXN00510,4822.15,305,309,0.54,1,0,0,1,0
TXN00511,8327.13,196,201,0.42,0,0,0,0,0
TXN00512,5304.51,1900,224,0.6,0,1,0,0,0
TXN00513,2920.19,813,158,0.75,1,0,0,0,1
TXN00514,3726.68,800,203,0.33,1,0,0,0,1
TXN00515,4378.73,388,136,0.24,0,0,0,0,0
TXN00516,2417.39,757,484,0.35,0,0,0,0,0
TXN00517,3851.5,1985,72,0.1,0,1,0,0,0
TXN00518,3454.68,1889,47,0.21,0,0,0,0,0
TXN00519,5293.16,455,17,0.78,0,0,0,0,0
TXN00520,12619.46,713,477,0.3,0,0,0,0,1
TXN00521,4019.59,705,479,0.99,0,0,0,0,0
TXN00522,9290.43,848,487,0.25,0,0,0,0,0
TXN00523,5162.16,1682,470,0.81,0,0,0,0,0
TXN00524,3838.74,1334,266,0.73,0,1,0,0,0
TXN00525,2308.41,1151,445,0.39,0,0,0,0,1
TXN00526,3860.01,175,339,0.4,0,0,0,0,0
TXN00527,3688.58,1158,18,0.61,0,0,0,0,0
TXN00528,1832.72,1090,99,0.87,0,0,0,0,0
TXN00529,2088.45,1417,115,0.45,0,0,0,0,0
TXN00530,4405.23,1988,345,0.16,1,0,0,1,1
TXN00531,9229.56,1389,73,0.44,0,0,0,0,0
TXN00532,3166.43,279,279,0.29,0,0,0,0,0
TXN00533,818.2,758,268,0.95,0,0,0,0,0
TXN00534,1330.69,363,124,0.73,1,0,0,1,0
TXN00535,5517.21,1773,115,0.15,0,0,0,1,0
TXN00536,999.97,171,173,0.36,0,0,0,0,0
TXN00537,6131.57,1075,180,0.15,0,0,0,0,0
TXN00538,5309.76,1352,225,0.85,0,0,0,0,0
TXN00539,3083.76,1895,156,0.92,0,0,0,0,0
TXN00540,1846.99,665,163,0.2,0,0,0,0,0
TXN00541,2748.46,592,70,0.5,0,0,0,0,0
TXN00542,4327.47,931,498,0.94,0,0,0,0,0
TXN00543,1033.63,1169,221,0.23,0,0,1,1,1
TXN00544,8623.43,274,125,0.36,0,0,0,1,0
TXN00545,4298.86,1179,144,0.37,0,0,0,0,0
TXN00546,4657.21,1935,175,0.13,0,0,0,1,1
TXN00547,5283.47,508,460,0.13,0,0,0,0,0
TXN00548,8077.69,1873,151,0.96,0,0,0,0,0
TXN00549,3866.93,363,181,0.61,0,0,0,0,0
TXN00550,5519.55,1349,374,0.38,1,0,0,1,1
TXN00551,1874.14,848,478,0.44,0,0,0,0,0
TXN00552,10480.75,655,346,0.74,0,0,0,1,0
TXN00553,3675.16,298,497,0.43,0,0,0,0,0
TXN00554,1865.96,494,84,0.3,0,0,0,1,0
TXN00555,2308.92,546,363,0.19,0,0,0,1,0
TXN00556,447.71,304,382,0.76,0,0,0,1,0
TXN00557,2296.56,1491,120,0.26,0,0,0,1,0
TXN00558,174.6,904,128,0.16,1,0,0,0,0
TXN00559,5801.76,239,462,0.48,0,0,0,0,0
TXN00560,4556.95,650,450,0.14,0,0,0,0,0
TXN00561,1408.09,1790,5,0.97,0,0,0,0,0
TXN00562,3211.65,1541,333,0.66,0,0,0,1,0
TXN00563,3324.04,884,182,0.24,0,0,0,0,1
TXN00564,1147.81,1200,37,0.26,0,0,0,1,0
TXN00565,2794.74,1909,416,0.61,0,0,0,1,0
TXN00566,3403.24,410,115,0.42,1,0,0,0,0
TXN00567,2734.99,726,101,0.8,0,0,1,0,1
TXN00568,1864.33,1388,7,0.59,0,1,0,0,0
TXN00569,1358.33,1047,217,0.49,0,0,0,1,0
TXN00570,2658.94,318,206,0.97,0,0,0,0,0
TXN00571,2065.36,525,77,0.45,0,0,0,0,0
TXN00572,5041.07,905,367,0.46,0,0,0,0,0
TXN00573,8409.14,1777,403,0.7,0,0,0,0,0
TXN00574,6336.05,1300,54,0.83,0,0,0,0,0
TXN00575,3489.68,1024,303,0.66,0,0,0,1,0
TXN00576,1926.43,1628,466,0.73,1,0,0,0,0
TXN00577,6220.12,620,439,0.44,0,0,0,0,0
TXN00578,5257.01,953,480,0.53,0,0,0,0,0
TXN00579,8023.03,1253,227,0.28,1,0,0,0,0
TXN00580,3870.01,1688,87,0.71,0,0,0,0,0
TXN00581,10124.79,1132,9,0.3,0,0,0,0,1
TXN00582,3870.89,801,307,0.1,0,0,0,0,0
TXN00583,1918.42,916,433,0.94,1,0,0,0,0
TXN00584,2233.54,1980,289,0.38,0,0,0,0,0
TXN00585,4873.73,1200,163,0.28,1,0,0,0,0
TXN00586,2060.63,320,238,0.34,0,0,0,0,0
TXN00587,10079.25,1310,316,0.4,0,0,0,1,0
TXN00588,4591.6,876,483,0.53,0,0,0,0,0
TXN00589,3432.42,329,143,0.16,0,0,0,0,0
TXN00590,3652.96,1901,334,0.15,0,1,0,1,0
TXN00591,2711.97,753,17,0.36,0,0,0,0,1
TXN00592,614.63,657,70,0.37,0,0,0,0,0
TXN00593,2234.92,1380,174,0.21,0,0,0,0,0
TXN00594,9272.71,1038,341,0.46,0,0,0,0,0
TXN00595,3947.1,1299,287,0.36,0,0,0,0,0
TXN00596,6833.75,71,298,0.12,0,0,0,1,1
TXN00597,6966.19,827,338,0.9,0,0,0,0,0
TXN00598,3234.89,1219,423,0.9,1,0,0,0,0
TXN00599,5317.23,865,247,0.29,0,0,0,0,0
TXN00600,695.01,1836,192,0.25,0,0,0,1,0
TXN00601,8783.9,928,418,0.59,0,0,1,0,1
TXN00602,8317.3,1903,324,0.67,0,0,0,1,0
TXN00603,4778.54,1547,305,0.96,0,0,1,0,0
TXN00604,4052.71,106,267,0.44,0,0,0,0,0
TXN00605,3267.79,770,203,0.66,0,0,0,0,0
TXN00606,7370.71,893,340,0.89,1,0,1,1,1
TXN00607,5749.23,196,122,0.5,0,0,1,0,1
TXN00608,2482.36,145,57,0.21,0,0,0,1,0
TXN00609,1197.59,1756,338,0.44,0,0,0,0,0
TXN00610,983.43,1374,446,0.22,0,0,0,1,0
TXN00611,7318.67,1448,200,0.11,0,0,0,1,0
TXN00612,3213.65,471,490,0.78,0,0,0,0,0
TXN00613,4722.99,1710,432,0.31,0,0,0,1,0
TXN00614,3535.65,216,111,0.1,1,0,0,1,1
TXN00615,996.87,1117,127,0.89,0,0,0,0,0
TXN00616,713.15,260,35,0.5,0,1,1,1,0
TXN00617,2345.63,934,233,0.31,0,0,0,0,0
TXN00618,2511.72,575,309,0.34,0,1,0,1,0
TXN00619,2510.43,1565,46,0.32,0,0,0,0,0
TXN00620,2569.93,1811,114,0.28,0,0,0,0,0
TXN00621,12084.65,1883,415,0.86,0,0,0,1,1
TXN00622,6763.92,285,254,0.25,0,0,0,0,0
TXN00623,3988.68,484,482,0.61,0,0,0,0,0
TXN00624,3151.86,1955,222,0.17,0,0,0,0,0
TXN00625,3238.15,372,123,0.95,1,0,0,1,1
TXN00626,5605.41,70,436,0.64,0,0,0,0,0
TXN00627,3129.24,379,159,0.91,0,0,0,0,0
TXN00628,6303.2,1303,445,0.46,0,0,0,0,0
TXN00629,4310.39,1767,420,0.83,0,0,0,0,0
TXN00630,12155.63,302,95,0.87,0,0,0,0,0
TXN00631,2985.75,255,106,0.73,0,0,0,0,0
TXN00632,7091.45,1708,119,0.18,0,1,0,0,0
TXN00633,1304.72,944,100,0.11,0,0,1,1,1
TXN00634,1968.24,692,102,0.25,0,0,0,1,0
TXN00635,11120.02,1288,165,0.21,0,0,0,1,1
TXN00636,6122.31,1719,413,0.75,0,0,0,1,0
TXN00637,4783.97,834,185,0.6,0,0,0,0,0
TXN00638,14186.44,717,31,0.57,0,0,0,0,0
TXN00639,3186.76,424,492,0.33,0,0,0,1,0
TXN00640,7080.11,1785,65,0.24,0,0,0,0,0
TXN00641,7433.56,213,178,0.29,0,0,0,0,1
TXN00642,9579.63,1695,266,0.46,0,0,0,0,0
TXN00643,1163.12,1968,442,0.77,1,0,0,0,0
TXN00644,3170.46,100,403,0.33,0,0,0,0,0
TXN00645,4256.29,1853,36,0.73,0,0,0,0,0
TXN00646,9477.07,1136,200,0.54,0,0,0,1,0
TXN00647,4646.84,308,357,0.9,0,0,0,0,0
TXN00648,7444.32,678,48,0.31,0,0,0,0,0
TXN00649,1062.19,475,274,0.51,0,0,0,0,0
TXN00650,2622.55,1572,438,0.19,0,0,0,1,0
TXN00651,8296.5,112,167,0.4,1,0,0,0,0
TXN00652,2906.14,1111,262,0.56,0,0,0,0,0
TXN00653,3373.72,183,132,0.76,0,0,1,0,0
TXN00654,9377.9,597,494,0.28,0,0,0,0,1
TXN00655,1589.86,1805,297,0.3,0,0,0,0,0
TXN00656,1940.75,165,343,0.67,0,0,0,0,0
TXN00657,951.28,815,175,0.44,0,0,0,0,0
TXN00658,9624.5,90,488,0.53,0,0,0,0,0
TXN00659,6679.57,455,390,0.85,1,0,0,0,0
TXN00660,6565.11,238,10,0.55,1,0,0,0,0
TXN00661,2563.0,534,200,0.69,0,0,0,0,0
TXN00662,878.8,1703,432,0.69,0,0,1,1,1
TXN00663,634.23,727,413,0.82,0,0,0,1,1
TXN00664,8337.18,58,296,0.67,0,0,0,0,0
TXN00665,5011.62,542,2,0.16,0,0,0,0,0
TXN00666,5701.94,1938,213,0.41,1,0,1,1,1
TXN00667,4113.35,1022,295,0.99,0,0,0,1,0
TXN00668,1740.99,618,306,0.28,0,1,0,1,1
TXN00669,2659.88,402,467,0.63,1,0,0,0,0
TXN00670,1376.91,1006,31,0.86,1,0,0,0,0
TXN00671,1218.7,842,47,0.63,0,0,0,1,0
TXN00672,6311.05,1703,326,0.44,0,0,0,0,0
TXN00673,700.38,1886,251,0.17,0,0,0,0,0
TXN00674,1385.67,1690,198,0.43,0,0,0,1,0
TXN00675,2786.32,839,403,0.26,0,0,0,1,0
TXN00676,3612.88,519,88,0.96,0,0,0,1,0
TXN00677,939.09,197,108,0.74,1,0,0,0,0
TXN00678,4604.88,1857,290,0.77,0,0,0,0,0
TXN00679,3945.55,46,107,0.49,0,1,0,0,0
TXN00680,8241.77,530,407,0.2,0,1,0,1,1
TXN00681,3659.18,1421,39,0.34,0,0,0,0,0
TXN00682,4942.11,1689,460,0.33,1,0,0,0,0
TXN00683,1829.48,1000,51,0.54,0,0,0,1,0
TXN00684,1897.97,776,111,0.51,0,0,1,0,0
TXN00685,1042.73,74,294,0.49,0,0,0,1,0
TXN00686,1845.25,1440,67,0.55,0,0,0,0,0
TXN00687,2628.3,1681,188,0.99,1,0,0,0,0
TXN00688,7704.36,1638,331,0.37,0,0,0,0,0
TXN00689,1608.23,335,208,0.65,0,0,0,0,0
TXN00690,12506.25,1871,64,0.32,0,0,0,0,0
TXN00691,5252.13,633,61,0.52,1,0,0,0,0
TXN00692,4519.98,688,464,0.28,0,0,0,0,0
TXN00693,3447.74,575,257,0.6,0,0,0,0,0
TXN00694,2968.0,296,133,0.34,0,0,0,0,0
TXN00695,2091.15,1108,491,0.13,0,0,0,1,0
TXN00696,899.95,1039,121,0.83,0,0,0,1,0
TXN00697,1659.07,1891,330,0.22,0,1,0,0,0
TXN00698,9609.33,1158,170,0.43,1,0,0,0,0
TXN00699,5028.84,478,209,0.53,0,0,0,1,1
TXN00700,9553.37,633,295,0.49,0,1,0,0,1
TXN00701,2045.72,319,88,0.75,0,0,0,1,0
TXN00702,1339.77,1416,166,0.64,0,0,0,0,0
TXN00703,3422.11,479,27,0.37,0,0,0,0,1
TXN00704,1714.32,1664,237,0.15,0,0,0,1,0
TXN00705,3974.14,368,335,0.79,0,0,0,0,0
TXN00706,713.79,367,62,0.42,0,0,0,0,0
TXN00707,380.8,1312,447,0.9,0,0,0,0,0
TXN00708,4395.43,1837,254,0.46,0,0,0,0,0
TXN00709,9785.37,378,395,0.75,0,0,0,1,0
TXN00710,4536.51,1716,40,0.95,0,0,0,0,0
TXN00711,4992.73,463,499,0.69,1,0,0,0,0
TXN00712,3533.45,1618,28,0.47,0,0,0,1,0
TXN00713,3790.02,13,278,0.61,0,0,1,0,1
TXN00714,853.41,536,468,0.59,0,0,0,0,0
TXN00715,1772.04,1192,79,0.63,0,0,0,0,1
TXN00716,7651.9,270,50,0.23,0,0,0,1,0
TXN00717,2581.3,1995,111,0.73,0,0,0,0,0
TXN00718,7549.04,1094,360,0.23,0,0,0,1,0
TXN00719,3712.8,1342,300,0.11,0,1,0,0,0
TXN00720,3854.2,376,89,0.66,0,1,0,0,0
TXN00721,2597.21,1113,228,0.21,0,0,0,1,0
TXN00722,5516.31,1725,149,0.79,0,1,0,0,0
TXN00723,6463.96,257,242,0.88,0,0,0,0,0
TXN00724,1687.91,217,137,0.95,0,1,0,1,0
TXN00725,942.19,450,134,0.7,0,0,0,0,0
TXN00726,484.81,894,456,0.53,0,0,0,1,0
TXN00727,4824.52,1568,88,0.42,0,0,0,0,1
TXN00728,4440.67,1165,493,0.54,0,1,0,0,0
TXN00729,14802.61,1185,14,0.27,0,0,0,0,1
TXN00730,3549.11,32,332,0.41,0,0,0,1,0
TXN00731,3084.47,1848,361,0.75,1,1,0,0,0
TXN00732,4072.5,1176,173,0.3,0,0,0,0,0
TXN00733,4234.86,1883,89,0.34,0,0,0,0,0
TXN00734,2901.69,1284,212,0.77,0,0,0,1,0
TXN00735,1738.01,1752,342,0.26,0,0,0,1,0
TXN00736,3406.63,1303,60,0.32,0,1,0,1,1
TXN00737,3309.84,1309,363,0.12,0,1,0,1,1
TXN00738,3269.13,610,219,0.75,0,0,0,0,0
TXN00739,5922.0,917,60,0.66,0,0,0,1,0
TXN00740,3360.14,542,306,0.72,0,0,0,0,0
TXN00741,963.93,1626,165,0.29,0,0,0,1,0
TXN00742,1994.26,148,11,0.72,0,0,0,0,0
TXN00743,2873.51,656,215,0.64,0,0,0,0,0
TXN00744,3481.75,67,76,0.43,0,0,0,0,0
TXN00745,4896.57,1969,231,0.49,1,1,0,1,0
TXN00746,3502.59,1893,111,0.61,0,0,0,1,0
TXN00747,392.01,570,65,0.54,0,0,0,0,0
TXN00748,1083.92,1964,181,0.68,0,0,0,0,0
TXN00749,5134.67,1817,422,0.26,1,0,0,1,0
TXN00750,2812.04,1303,203,0.59,0,0,0,0,0
TXN00751,3732.11,748,422,0.51,1,0,0,0,0
TXN00752,2536.53,443,370,0.51,0,1,0,1,0
TXN00753,1987.13,897,205,0.52,0,0,1,1,0
TXN00754,2611.76,1889,285,0.89,0,0,0,0,0
TXN00755,3765.36,399,104,0.84,0,0,0,0,0
TXN00756,3341.2,1152,241,0.67,0,0,0,0,0
TXN00757,6435.3,1361,234,0.74,0,0,0,0,0
TXN00758,781.43,482,175,0.14,0,0,0,0,0
TXN00759,903.11,1745,210,0.77,0,0,0,1,0
TXN00760,2786.02,948,30,0.54,1,0,0,0,0
TXN00761,4935.95,186,234,0.39,0,0,0,0,0
TXN00762,5702.78,169,241,0.23,0,0,0,0,0
TXN00763,2055.37,1708,490,0.17,0,0,0,0,0
TXN00764,120.88,1284,152,0.14,0,0,0,0,0
TXN00765,2112.51,1741,195,0.25,0,0,0,1,0
TXN00766,4450.76,1988,497,0.13,0,0,0,0,0
TXN00767,3293.96,1671,434,0.76,0,0,0,1,0
TXN00768,5063.93,1582,268,0.32,1,0,0,0,0
TXN00769,7475.69,507,483,0.43,0,0,1,0,0
TXN00770,2940.54,521,446,0.84,0,0,0,0,0
TXN00771,2314.79,1495,383,0.2,0,0,0,0,0
TXN00772,1530.95,161,169,0.85,0,0,0,0,0
TXN00773,897.69,1313,437,0.68,0,0,0,0,0
TXN00774,661.81,340,356,0.41,0,0,0,0,0
TXN00775,1887.05,1924,322,0.21,0,0,0,0,0
TXN00776,6803.81,1857,335,0.18,0,0,0,0,0
TXN00777,5408.0,1526,473,0.4,0,0,0,0,0
TXN00778,2225.59,1130,231,0.23,0,0,0,0,0
TXN00779,12582.21,1826,183,0.34,1,0,0,0,1
TXN00780,2001.23,1499,358,0.15,0,1,0,0,0
TXN00781,7950.67,1877,274,0.64,1,0,0,0,0
TXN00782,9209.15,1624,429,0.23,0,0,0,0,0
TXN00783,4667.61,1487,398,0.78,1,0,0,1,0
TXN00784,1871.82,1507,31,0.3,0,0,0,0,0
TXN00785,2476.25,704,176,0.82,0,0,0,0,0
TXN00786,3833.28,1177,404,0.27,0,1,0,1,0
TXN00787,924.63,823,64,0.75,0,0,0,0,0
TXN00788,1401.36,1673,197,0.4,0,0,1,0,1
TXN00789,1295.07,785,26,0.62,0,0,0,1,0
TXN00790,4919.83,1173,150,0.13,0,0,1,0,0
TXN00791,7427.72,1212,302,0.55,0,0,0,0,0
TXN00792,5555.58,1677,478,0.23,1,0,0,1,1
TXN00793,6623.22,131,267,0.54,0,0,0,0,0
TXN00794,1736.25,1476,84,0.23,0,0,0,0,0
TXN00795,2567.66,516,499,0.49,0,0,0,0,0
TXN00796,2726.72,1515,65,0.2,0,1,0,1,0
TXN00797,4654.42,1500,132,0.3,0,0,0,0,0
TXN00798,1932.56,1287,392,0.64,0,0,0,1,0
TXN00799,6348.76,1562,403,0.98,0,0,0,0,0
TXN00800,9042.18,1483,365,0.5,0,0,0,0,0
TXN00801,4824.01,536,81,0.72,1,0,0,0,1
TXN00802,2477.03,1802,380,0.59,0,0,0,0,0
TXN00803,1602.11,741,318,0.55,0,0,0,1,0
TXN00804,1297.96,781,469,0.16,0,0,0,0,0
TXN00805,397.68,1661,327,0.23,0,0,0,0,0
TXN00806,2794.07,1708,97,0.89,0,0,0,0,0
TXN00807,2668.47,1770,72,0.47,1,0,0,1,0
TXN00808,6085.23,1319,326,0.65,0,1,0,0,0
TXN00809,2043.11,1939,29,0.58,0,0,0,0,0
TXN00810,2920.18,1459,124,0.44,0,0,0,1,0
TXN00811,4117.48,1299,209,0.45,1,0,0,0,0
TXN00812,4768.52,588,474,0.6,0,0,1,0,0
TXN00813,5613.58,1332,271,0.23,0,0,0,1,0
TXN00814,3822.92,726,212,0.45,0,0,0,0,0
TXN00815,980.97,943,132,0.5,0,0,0,1,0
TXN00816,4475.49,997,156,0.99,0,0,0,0,0
TXN00817,1918.52,376,46,0.42,0,0,0,0,0
TXN00818,7661.74,1182,356,0.68,0,0,0,0,0
TXN00819,3388.56,1838,362,0.22,0,0,0,0,0
TXN00820,3994.4,204,381,0.16,0,0,0,0,1
TXN00821,15573.78,989,21,0.88,1,0,0,0,1
TXN00822,5681.33,661,461,0.76,0,0,0,0,0
TXN00823,4417.51,75,440,0.39,0,0,0,0,0
TXN00824,2988.47,1404,82,0.55,0,0,0,0,0
TXN00825,1066.19,741,418,0.22,0,0,0,0,0
TXN00826,2822.24,304,471,0.74,1,0,0,0,0
TXN00827,1584.25,1086,233,0.16,0,0,0,0,0
TXN00828,9771.25,570,59,0.78,0,0,0,1,1
TXN00829,4459.74,786,453,0.59,0,0,0,0,0
TXN00830,7475.96,1132,187,0.35,0,0,0,1,1
TXN00831,1993.76,1211,57,0.88,0,0,0,0,0
TXN00832,1689.7,987,258,0.99,0,0,0,0,0
TXN00833,5303.0,229,161,0.33,0,0,1,0,1
TXN00834,1526.82,1072,300,0.83,0,0,0,0,0
TXN00835,2326.6,1855,305,0.78,0,0,0,1,0
TXN00836,10076.13,268,1,0.77,1,0,0,0,0
TXN00837,2404.29,727,270,0.96,0,0,0,0,0
TXN00838,848.58,802,420,0.54,0,1,0,0,0
TXN00839,540.67,254,142,0.71,0,0,0,1,0
TXN00840,742.1,957,187,0.84,0,0,0,0,0
TXN00841,7771.54,870,351,0.53,0,1,0,0,0
TXN00842,2101.83,87,340,0.53,0,0,0,1,0
TXN00843,15262.1,1205,447,0.39,0,0,0,1,1
TXN00844,9110.87,1049,464,0.8,0,0,0,0,0
TXN00845,11659.21,1982,481,0.72,0,0,0,0,0
TXN00846,6738.21,1412,223,0.51,0,1,0,0,0
TXN00847,5109.23,222,497,0.48,0,1,0,0,0
TXN00848,1635.62,990,366,0.17,0,1,0,0,0
TXN00849,3324.63,397,179,0.11,0,1,1,1,1
TXN00850,5474.08,938,22,0.58,1,0,0,0,0
TXN00851,6458.35,511,354,0.48,1,0,0,1,0
TXN00852,1169.09,561,36,0.82,0,0,0,0,0
TXN00853,2857.89,846,106,0.59,0,0,0,1,0
TXN00854,3124.38,440,296,0.94,0,0,0,0,0
TXN00855,3028.76,1199,228,0.28,0,0,0,1,0
TXN00856,1326.56,1928,312,0.99,0,1,0,0,0
TXN00857,10778.06,311,96,0.37,0,0,1,0,1
TXN00858,2782.08,1298,280,0.68,0,0,0,0,0
TXN00859,1419.08,35,109,0.55,0,0,0,1,0
TXN00860,10951.14,217,36,0.42,0,0,0,0,0
TXN00861,9116.59,721,39,0.23,0,0,0,1,1
TXN00862,3710.49,1696,84,0.22,0,0,0,0,0
TXN00863,2269.02,1016,301,0.74,0,0,0,1,0
TXN00864,678.52,1432,187,0.44,1,0,0,1,0
TXN00865,4843.07,519,239,0.97,0,0,0,0,0
TXN00866,2138.41,269,357,0.39,0,0,0,0,0
TXN00867,3262.79,638,487,0.99,0,0,0,0,0
TXN00868,10322.57,475,353,0.28,0,0,0,0,1
TXN00869,2007.67,1904,18,0.19,0,0,0,0,0
TXN00870,4696.11,1349,346,0.38,1,1,0,0,0
TXN00871,5728.39,1380,392,0.9,0,0,0,0,0
TXN00872,7610.81,90,324,0.57,1,1,0,0,0
TXN00873,3081.37,1066,260,0.22,0,0,0,0,0
TXN00874,2834.62,1389,472,0.28,0,1,0,0,0
TXN00875,2782.1,1695,409,0.38,0,0,0,0,0
TXN00876,4374.68,1226,402,0.63,0,0,1,1,0
TXN00877,8863.68,1390,157,0.4,0,0,0,0,0
TXN00878,2681.16,1818,483,0.77,0,0,0,0,0
TXN00879,174.47,982,303,0.65,0,0,0,0,0
TXN00880,6176.6,1868,111,0.89,0,0,0,0,0
TXN00881,3509.31,288,143,0.55,0,0,0,0,0
TXN00882,4850.83,1627,255,0.4,0,0,0,0,0
TXN00883,707.66,481,454,1.0,1,0,0,0,0
TXN00884,2145.43,637,17,0.42,0,0,0,0,0
TXN00885,5833.44,501,183,0.49,0,0,0,0,0
TXN00886,1030.38,1662,404,0.83,0,0,1,0,0
TXN00887,4688.51,52,286,0.18,0,0,0,1,0
TXN00888,3242.15,1940,384,0.45,1,0,0,0,0
TXN00889,1773.63,103,130,0.18,0,0,0,0,1
TXN00890,1648.42,1385,478,0.23,0,0,0,0,0
TXN00891,1338.28,1448,280,0.1,0,0,0,1,0
TXN00892,3495.14,699,244,0.11,0,0,0,0,0
TXN00893,3809.97,1229,7,0.44,1,0,0,0,0
TXN00894,2472.64,1038,192,0.83,0,0,0,0,0
TXN00895,1260.69,1964,317,0.63,0,0,0,1,0
TXN00896,4592.36,1640,390,0.67,0,0,0,0,0
TXN00897,6254.39,1653,6,0.57,0,0,0,0,0
TXN00898,5201.17,470,135,0.84,0,0,0,0,0
TXN00899,11967.71,1490,18,0.89,0,0,0,0,0
TXN00900,2883.05,1328,400,0.86,0,0,0,0,0
TXN00901,8292.56,1629,138,0.83,0,0,0,0,0
TXN00902,1928.18,427,366,0.26,0,0,0,1,0
TXN00903,1666.35,1680,488,0.63,0,1,0,0,0
TXN00904,3660.2,110,176,0.62,1,0,0,1,0
TXN00905,9534.02,1699,10,0.58,0,0,0,0,0
TXN00906,2635.22,1589,485,0.53,1,0,0,0,0
TXN00907,707.07,1954,40,0.18,0,0,0,0,0
TXN00908,6172.95,515,445,0.19,0,0,0,0,0
TXN00909,3136.37,68,113,0.91,0,0,0,1,0
TXN00910,4165.74,1270,179,0.67,0,0,0,0,0
TXN00911,1744.63,389,193,0.34,0,0,0,1,0
TXN00912,3634.43,1674,195,0.35,0,0,0,0,0
TXN00913,828.1,308,497,0.65,0,0,0,0,0
TXN00914,10886.86,1949,347,0.47,0,0,0,0,0
TXN00915,6971.96,1376,224,0.5,0,0,0,1,0
TXN00916,3511.62,1823,330,0.15,0,0,0,0,0
TXN00917,6055.58,1090,322,0.22,0,0,0,1,0
TXN00918,1932.51,460,423,0.45,0,0,0,1,0
TXN00919,6762.58,347,260,0.73,0,0,0,0,0
TXN00920,2541.51,325,115,0.14,0,0,0,1,0
TXN00921,2395.97,1957,468,0.4,0,0,0,0,0
TXN00922,1425.4,667,149,0.73,0,0,0,1,0
TXN00923,4551.05,1623,117,0.81,0,1,0,1,0
TXN00924,3396.26,1057,164,0.27,0,1,0,0,0
TXN00925,8470.85,68,251,0.76,0,0,0,0,1
TXN00926,1273.9,187,266,0.96,0,0,0,1,0
TXN00927,4566.02,192,43,0.92,0,0,0,0,0
TXN00928,7435.13,1237,469,0.81,0,0,0,0,0
TXN00929,3860.84,1624,488,0.74,0,0,0,0,0
TXN00930,2502.09,428,180,0.31,0,0,0,0,0
TXN00931,3787.49,1375,76,0.67,0,0,0,1,0
TXN00932,8023.98,1132,373,0.68,1,0,0,0,0
TXN00933,8021.74,1264,115,0.47,0,0,0,1,0
TXN00934,3037.68,216,444,0.54,0,0,0,0,0
TXN00935,7928.81,177,66,0.72,1,0,0,0,0
TXN00936,3274.64,1589,12,0.96,1,0,0,0,0
TXN00937,6008.98,1354,91,0.37,0,0,0,1,0
TXN00938,4953.65,561,245,0.32,0,0,0,0,0
TXN00939,2420.68,881,266,0.64,0,0,0,0,0
TXN00940,1473.88,626,138,0.22,0,0,0,1,0
TXN00941,7567.14,1474,340,0.62,1,0,0,1,0
TXN00942,9006.31,607,243,0.18,0,0,0,1,1
TXN00943,4488.2,1471,340,0.54,0,0,0,1,0
